Property ID,Link,Address,Property Type,Sales,First Sale Type,First Sale Date,First Sale Price,Sales Count,Page Number
tvaerdiget-32-2740-skovlunde-01510686__32_______,/adresse/tvaerdiget-32-2740-skovlunde-01510686__32_______,Tværdiget 32,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tv\u00e6rdiget 322740 Skovlunde"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26112014.0, ""Raw Price"": ""26-11-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""19-10-2006"", ""Raw Sale Date"": ""19-10-2006"", ""Price"": 2450000.0, ""Raw Price"": ""2.450.000""}]",Foreclosure,Tvangsauktion,26112014.0,2,6
broendbyvestervej-10-2-m-2600-glostrup-01610044__10__2___m,/adresse/broendbyvestervej-10-2-m-2600-glostrup-01610044__10__2___m,"Brøndbyvestervej 10, 2. m.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Br\u00f8ndbyvestervej 10, 2. m.2600 Glostrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 25112014.0, ""Raw Price"": ""25-11-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""01-06-2006"", ""Raw Sale Date"": ""01-06-2006"", ""Price"": 1650000.0, ""Raw Price"": ""1.650.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-11-2003"", ""Raw Sale Date"": ""02-11-2003"", ""Price"": 926000.0, ""Raw Price"": ""926.000""}]",Foreclosure,Tvangsauktion,25112014.0,3,7
sommerfuglevej-9-2610-roedovre-01750800___9_______,/adresse/sommerfuglevej-9-2610-roedovre-01750800___9_______,Sommerfuglevej 9,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Sommerfuglevej 92610 R\u00f8dovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 22102014.0, ""Raw Price"": ""22-10-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""09-07-1997"", ""Raw Sale Date"": ""09-07-1997"", ""Price"": 895000.0, ""Raw Price"": ""895.000""}]",Foreclosure,Tvangsauktion,22102014.0,2,7
hedevej-7-2640-hedehusene-01692707___7_______,/adresse/hedevej-7-2640-hedehusene-01692707___7_______,Hedevej 7,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Hedevej 72640 Hedehusene"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 30092014.0, ""Raw Price"": ""30-09-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""07-03-2011"", ""Raw Sale Date"": ""07-03-2011"", ""Price"": 1600000.0, ""Raw Price"": ""1.600.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""30-07-2004"", ""Raw Sale Date"": ""30-07-2004"", ""Price"": 1800000.0, ""Raw Price"": ""1.800.000""}]",Foreclosure,Tvangsauktion,30092014.0,3,7
hedekaeret-44-2-th-2640-hedehusene-01692652__44__2__th,/adresse/hedekaeret-44-2-th-2640-hedehusene-01692652__44__2__th,"Hedekæret 44, 2. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Hedek\u00e6ret 44, 2. th.2640 Hedehusene"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 3092014.0, ""Raw Price"": ""03-09-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""23-04-2006"", ""Raw Sale Date"": ""23-04-2006"", ""Price"": 1695000.0, ""Raw Price"": ""1.695.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""19-02-2001"", ""Raw Sale Date"": ""19-02-2001"", ""Price"": 765000.0, ""Raw Price"": ""765.000""}]",Foreclosure,Tvangsauktion,3092014.0,3,7
vejledalen-78-1-th-2635-ishoej-01830854__78__1__th,/adresse/vejledalen-78-1-th-2635-ishoej-01830854__78__1__th,"Vejledalen 78, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejledalen 78, 1. th.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 2092014.0, ""Raw Price"": ""02-09-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""16-04-2003"", ""Raw Sale Date"": ""16-04-2003"", ""Price"": 863816.0, ""Raw Price"": ""863.816""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""09-05-1999"", ""Raw Sale Date"": ""09-05-1999"", ""Price"": 566180.0, ""Raw Price"": ""566.180""}]",Foreclosure,Tvangsauktion,2092014.0,3,7
ordrupvej-75b-1-th-2920-charlottenlund-01570622_75b__1__th,/adresse/ordrupvej-75b-1-th-2920-charlottenlund-01570622_75b__1__th,"Ordrupvej 75B, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Ordrupvej 75B, 1. th.2920 Charlottenlund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 13082014.0, ""Raw Price"": ""13-08-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""23-04-2003"", ""Raw Sale Date"": ""23-04-2003"", ""Price"": 1011594.0, ""Raw Price"": ""1.011.594""}]",Foreclosure,Tvangsauktion,13082014.0,2,7
vejlegaardsparken-60-2-23-2665-vallensbaek-strand-01879267__60__2__23,/adresse/vejlegaardsparken-60-2-23-2665-vallensbaek-strand-01879267__60__2__23,"Vejlegårdsparken 60, 2. 23.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejleg\u00e5rdsparken 60, 2. 23.2665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 18072014.0, ""Raw Price"": ""18-07-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""17-01-2008"", ""Raw Sale Date"": ""17-01-2008"", ""Price"": 1380000.0, ""Raw Price"": ""1.380.000""}]",Foreclosure,Tvangsauktion,18072014.0,2,7
lindetoften-5-2630-taastrup-01694493___5_______,/adresse/lindetoften-5-2630-taastrup-01694493___5_______,Lindetoften 5,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lindetoften 52630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 16072014.0, ""Raw Price"": ""16-07-2014""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""01-08-2007"", ""Raw Sale Date"": ""01-08-2007"", ""Price"": 1859159.0, ""Raw Price"": ""1.859.159""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""16-03-1995"", ""Raw Sale Date"": ""16-03-1995"", ""Price"": 1458000.0, ""Raw Price"": ""1.458.000""}]",Foreclosure,Tvangsauktion,16072014.0,3,7
broksoevej-47-2665-vallensbaek-strand-01870639__47_______,/adresse/broksoevej-47-2665-vallensbaek-strand-01870639__47_______,Broksøvej 47,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Broks\u00f8vej 472665 Vallensb\u00e6k Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 1072014.0, ""Raw Price"": ""01-07-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""22-05-2002"", ""Raw Sale Date"": ""22-05-2002"", ""Price"": 1565000.0, ""Raw Price"": ""1.565.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""25-01-1997"", ""Raw Sale Date"": ""25-01-1997"", ""Price"": 1048500.0, ""Raw Price"": ""1.048.500""}]",Foreclosure,Tvangsauktion,1072014.0,3,7
vejledalen-60-3-tv-2635-ishoej-01830854__60__3__tv,/adresse/vejledalen-60-3-tv-2635-ishoej-01830854__60__3__tv,"Vejledalen 60, 3. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejledalen 60, 3. tv.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 17062014.0, ""Raw Price"": ""17-06-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""20-08-2006"", ""Raw Sale Date"": ""20-08-2006"", ""Price"": 1667341.0, ""Raw Price"": ""1.667.341""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""24-03-2004"", ""Raw Sale Date"": ""24-03-2004"", ""Price"": 831000.0, ""Raw Price"": ""831.000""}]",Foreclosure,Tvangsauktion,17062014.0,3,7
lyngmosevej-10-2620-albertslund-01650314__10_______,/adresse/lyngmosevej-10-2620-albertslund-01650314__10_______,Lyngmosevej 10,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Lyngmosevej 102620 Albertslund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 16062014.0, ""Raw Price"": ""16-06-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""22-01-2006"", ""Raw Sale Date"": ""22-01-2006"", ""Price"": 2049000.0, ""Raw Price"": ""2.049.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""14-05-2001"", ""Raw Sale Date"": ""14-05-2001"", ""Price"": 1411740.0, ""Raw Price"": ""1.411.740""}]",Foreclosure,Tvangsauktion,16062014.0,3,7
berings-gade-20-1-th-2630-taastrup-01690370__20__1__th,/adresse/berings-gade-20-1-th-2630-taastrup-01690370__20__1__th,"Berings Gade 20, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Berings Gade 20, 1. th.2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 27052014.0, ""Raw Price"": ""27-05-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""23-11-2005"", ""Raw Sale Date"": ""23-11-2005"", ""Price"": 1840000.0, ""Raw Price"": ""1.840.000""}]",Foreclosure,Tvangsauktion,27052014.0,2,7
kirkebakken-8-2605-broendby-01530336___8_______,/adresse/kirkebakken-8-2605-broendby-01530336___8_______,Kirkebakken 8,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Kirkebakken 82605 Br\u00f8ndby"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26052014.0, ""Raw Price"": ""26-05-2014""}, {""Sale Type"": ""Family Sale"", ""Raw Sale Type"": ""Familie handel"", ""Sale Date"": ""22-07-2010"", ""Raw Sale Date"": ""22-07-2010"", ""Price"": 2450000.0, ""Raw Price"": ""2.450.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""04-03-2005"", ""Raw Sale Date"": ""04-03-2005"", ""Price"": 1680000.0, ""Raw Price"": ""1.680.000""}]",Foreclosure,Tvangsauktion,26052014.0,3,7
ericavej-163-0-106-2820-gentofte-01570203_163_st_106,/adresse/ericavej-163-0-106-2820-gentofte-01570203_163_st_106,"Ericavej 163, st. 106.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Ericavej 163, st. 106.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 16052014.0, ""Raw Price"": ""16-05-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""29-07-2005"", ""Raw Sale Date"": ""29-07-2005"", ""Price"": 945000.0, ""Raw Price"": ""945.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-03-2003"", ""Raw Sale Date"": ""06-03-2003"", ""Price"": 700000.0, ""Raw Price"": ""700.000""}]",Foreclosure,Tvangsauktion,16052014.0,3,7
gammel-koege-landevej-735a-2660-broendby-strand-01530176735a_______,/adresse/gammel-koege-landevej-735a-2660-broendby-strand-01530176735a_______,Gammel Køge Landevej 735A,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Gammel K\u00f8ge Landevej 735A2660 Br\u00f8ndby Strand"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 5052014.0, ""Raw Price"": ""05-05-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""17-02-1996"", ""Raw Sale Date"": ""17-02-1996"", ""Price"": 738000.0, ""Raw Price"": ""738.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""12-05-1992"", ""Raw Sale Date"": ""12-05-1992"", ""Price"": 595000.0, ""Raw Price"": ""595.000""}]",Foreclosure,Tvangsauktion,5052014.0,3,7
marievej-23-2900-hellerup-01570550__23_______,/adresse/marievej-23-2900-hellerup-01570550__23_______,Marievej 23,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Marievej 232900 Hellerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 30042014.0, ""Raw Price"": ""30-04-2014""}, {""Sale Type"": ""Other"", ""Raw Sale Type"": ""Andet"", ""Sale Date"": ""09-05-2011"", ""Raw Sale Date"": ""09-05-2011"", ""Price"": 65500000.0, ""Raw Price"": ""65.500.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""30-07-2008"", ""Raw Sale Date"": ""30-07-2008"", ""Price"": 65500000.0, ""Raw Price"": ""65.500.000""}]",Foreclosure,Tvangsauktion,30042014.0,3,7
slettebjergvej-2-1-tv-2750-ballerup-01510313___2__1__tv,/adresse/slettebjergvej-2-1-tv-2750-ballerup-01510313___2__1__tv,"Slettebjergvej 2, 1. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Slettebjergvej 2, 1. tv.2750 Ballerup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 30042014.0, ""Raw Price"": ""30-04-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""24-01-2005"", ""Raw Sale Date"": ""24-01-2005"", ""Price"": 1175000.0, ""Raw Price"": ""1.175.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""25-06-1999"", ""Raw Sale Date"": ""25-06-1999"", ""Price"": 565000.0, ""Raw Price"": ""565.000""}]",Foreclosure,Tvangsauktion,30042014.0,3,7
rebaek-soepark-3-10-1011-2650-hvidovre-01676690___3_101011,/adresse/rebaek-soepark-3-10-1011-2650-hvidovre-01676690___3_101011,"Rebæk Søpark 3, 10. 1011.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Reb\u00e6k S\u00f8park 3, 10. 1011.2650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 7042014.0, ""Raw Price"": ""07-04-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""29-08-1999"", ""Raw Sale Date"": ""29-08-1999"", ""Price"": 508540.0, ""Raw Price"": ""508.540""}]",Foreclosure,Tvangsauktion,7042014.0,2,7
strandvejen-262a-1-2920-charlottenlund-01570802262a__1____,/adresse/strandvejen-262a-1-2920-charlottenlund-01570802262a__1____,"Strandvejen 262A, 1.",Villalejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvejen 262A, 1.2920 Charlottenlund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 31032014.0, ""Raw Price"": ""31-03-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""27-06-2005"", ""Raw Sale Date"": ""27-06-2005"", ""Price"": 4250000.0, ""Raw Price"": ""4.250.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-04-2005"", ""Raw Sale Date"": ""08-04-2005"", ""Price"": 2825001.0, ""Raw Price"": ""2.825.001""}]",Foreclosure,Tvangsauktion,31032014.0,3,7
strandvejen-262a-0-2920-charlottenlund-01570802262a_st____,/adresse/strandvejen-262a-0-2920-charlottenlund-01570802262a_st____,"Strandvejen 262A, st.",Villalejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Strandvejen 262A, st.2920 Charlottenlund"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 31032014.0, ""Raw Price"": ""31-03-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""27-06-2005"", ""Raw Sale Date"": ""27-06-2005"", ""Price"": 4250000.0, ""Raw Price"": ""4.250.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-04-2005"", ""Raw Sale Date"": ""08-04-2005"", ""Price"": 2825001.0, ""Raw Price"": ""2.825.001""}]",Foreclosure,Tvangsauktion,31032014.0,3,7
ved-kagsaa-2b-2860-soeborg-01590956__2b_______,/adresse/ved-kagsaa-2b-2860-soeborg-01590956__2b_______,Ved Kagså 2B,Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Ved Kags\u00e5 2B2860 S\u00f8borg"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 26032014.0, ""Raw Price"": ""26-03-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""29-03-2004"", ""Raw Sale Date"": ""29-03-2004"", ""Price"": 1286800.0, ""Raw Price"": ""1.286.800""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""10-12-2001"", ""Raw Sale Date"": ""10-12-2001"", ""Price"": 1040000.0, ""Raw Price"": ""1.040.000""}]",Foreclosure,Tvangsauktion,26032014.0,3,8
mosevej-12-2635-ishoej-01830480__12_______,/adresse/mosevej-12-2635-ishoej-01830480__12_______,Mosevej 12,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Mosevej 122635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 20032014.0, ""Raw Price"": ""20-03-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""08-09-1998"", ""Raw Sale Date"": ""08-09-1998"", ""Price"": 440000.0, ""Raw Price"": ""440.000""}]",Foreclosure,Tvangsauktion,20032014.0,2,8
tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,/adresse/tvaervej-22-1-tv-2640-hedehusene-01698878__22__1__tv,"Tværvej 22, 1. tv.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tv\u00e6rvej 22, 1. tv.2640 Hedehusene"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 11032014.0, ""Raw Price"": ""11-03-2014""}, {""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tvangsauktion"", ""Sale Date"": ""01-06-2010"", ""Raw Sale Date"": ""01-06-2010"", ""Price"": 5150000.0, ""Raw Price"": ""5.150.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""09-04-2008"", ""Raw Sale Date"": ""09-04-2008"", ""Price"": 2150000.0, ""Raw Price"": ""2.150.000""}]",Foreclosure,Tvangsauktion,11032014.0,3,8
tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,/adresse/tvaervej-22-1-th-2640-hedehusene-01698878__22__1__th,"Tværvej 22, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tv\u00e6rvej 22, 1. th.2640 Hedehusene"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 11032014.0, ""Raw Price"": ""11-03-2014""}, {""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Tvangsauktion"", ""Sale Date"": ""01-06-2010"", ""Raw Sale Date"": ""01-06-2010"", ""Price"": 5150000.0, ""Raw Price"": ""5.150.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""09-04-2008"", ""Raw Sale Date"": ""09-04-2008"", ""Price"": 2150000.0, ""Raw Price"": ""2.150.000""}]",Foreclosure,Tvangsauktion,11032014.0,3,8
spaden-c-4-0-3-2630-taastrup-01697428___4_st___3,/adresse/spaden-c-4-0-3-2630-taastrup-01697428___4_st___3,"Spaden C 4, st. 3.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Spaden C 4, st. 3.2630 Taastrup"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 4032014.0, ""Raw Price"": ""04-03-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""02-07-2004"", ""Raw Sale Date"": ""02-07-2004"", ""Price"": 839000.0, ""Raw Price"": ""839.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""15-03-2002"", ""Raw Sale Date"": ""15-03-2002"", ""Price"": 816836.0, ""Raw Price"": ""816.836""}]",Foreclosure,Tvangsauktion,4032014.0,3,8
greve-alle-57-2650-hvidovre-01672957__57_______,/adresse/greve-alle-57-2650-hvidovre-01672957__57_______,Greve Alle 57,Villa,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Greve Alle 572650 Hvidovre"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 25022014.0, ""Raw Price"": ""25-02-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""14-06-2007"", ""Raw Sale Date"": ""14-06-2007"", ""Price"": 4000000.0, ""Raw Price"": ""4.000.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""18-03-2003"", ""Raw Sale Date"": ""18-03-2003"", ""Price"": 1675000.0, ""Raw Price"": ""1.675.000""}]",Foreclosure,Tvangsauktion,25022014.0,3,8
egholmsvej-5f-2830-virum-01730187__5f_______,/adresse/egholmsvej-5f-2830-virum-01730187__5f_______,Egholmsvej 5F,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Egholmsvej 5F2830 Virum"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 21022014.0, ""Raw Price"": ""21-02-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""06-09-1997"", ""Raw Sale Date"": ""06-09-1997"", ""Price"": 2850000.0, ""Raw Price"": ""2.850.000""}]",Foreclosure,Tvangsauktion,21022014.0,2,8
smedeengen-8-2635-ishoej-01830600___8_______,/adresse/smedeengen-8-2635-ishoej-01830600___8_______,Smedeengen 8,Rækkehus,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Smedeengen 82635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 18022014.0, ""Raw Price"": ""18-02-2014""}]",Foreclosure,Tvangsauktion,18022014.0,1,8
vejledalen-80-0-mf-2635-ishoej-01830854__80_st__mf,/adresse/vejledalen-80-0-mf-2635-ishoej-01830854__80_st__mf,"Vejledalen 80, st. mf.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Vejledalen 80, st. mf.2635 Ish\u00f8j"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 18022014.0, ""Raw Price"": ""18-02-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""15-07-2000"", ""Raw Sale Date"": ""15-07-2000"", ""Price"": 477316.0, ""Raw Price"": ""477.316""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""03-03-1997"", ""Raw Sale Date"": ""03-03-1997"", ""Price"": 265000.0, ""Raw Price"": ""265.000""}]",Foreclosure,Tvangsauktion,18022014.0,3,8
smakkegaardsvej-161-1-th-2820-gentofte-01570753_161__1__th,/adresse/smakkegaardsvej-161-1-th-2820-gentofte-01570753_161__1__th,"Smakkegårdsvej 161, 1. th.",Ejerlejlighed,"[{""Sale Type"": ""Foreclosure"", ""Raw Sale Type"": ""Smakkeg\u00e5rdsvej 161, 1. th.2820 Gentofte"", ""Sale Date"": ""Tvangsauktion"", ""Raw Sale Date"": ""Tvangsauktion"", ""Price"": 15012014.0, ""Raw Price"": ""15-01-2014""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""28-03-2003"", ""Raw Sale Date"": ""28-03-2003"", ""Price"": 1125000.0, ""Raw Price"": ""1.125.000""}, {""Sale Type"": ""Free Sale"", ""Raw Sale Type"": ""Fri handel"", ""Sale Date"": ""31-10-2002"", ""Raw Sale Date"": ""31-10-2002"", ""Price"": 925000.0, ""Raw Price"": ""925.000""}]",Foreclosure,Tvangsauktion,15012014.0,3,8
